"time","S","R","P","S2","R2","B","OD","OD_noised","u_S","u_R","k","a_S","b","q0","m","v","u_S2","u_R2","k2","x","v2","S_init","R_init","P_init","S2_init","R2_init"
1350,1.48470512979083e-10,993469580.639241,11360434677.4591,1.0495433681201e-12,10723077.7043313,1004192658.34357,1.005,1.005,0.0418186967074871,0.0276003398269415,1e+09,3.50625014351681e-11,20,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,10,0,0
1365,-1.69977211696397e-10,994685350.259429,11360434677.4591,-1.1386965135915e-12,13391631.2320685,1008076981.4915,1.009,1.009,0.0418186967074871,0.0276003398269415,1e+09,3.50625014351681e-11,20,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,10,0,0
1380,1.69076017864294e-11,995675558.343951,11360434677.4591,1.19074288107154e-13,16466994.1512246,1012142552.49518,1.013,1.013,0.0418186967074871,0.0276003398269415,1e+09,3.50625014351681e-11,20,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,10,0,0
1395,-2.07012473590077e-11,996481915.140467,11360434677.4591,-1.47832560375478e-13,19976136.330384,1016458051.47085,1.017,1.017,0.0418186967074871,0.0276003398269415,1e+09,3.50625014351681e-11,20,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,10,0,0
1410,1.13784861039957e-12,997138269.236776,11360434677.4591,1.04275349431714e-14,23943993.2034875,1021082262.44026,1.022,1.025,0.0418186967074871,0.0276003398269415,1e+09,3.50625014351681e-11,20,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,10,0,0
1425,1.17887182793482e-12,997672405.642478,11360434677.4591,5.92007437526445e-15,28391908.0177405,1026064313.66022,1.027,1.026,0.0418186967074871,0.0276003398269415,1e+09,3.50625014351681e-11,20,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,10,0,0
1440,9.55517232289404e-13,998107030.078119,11360434677.4591,5.98344769988147e-15,33335830.3549657,1031442860.43308,1.032,1.04,0.0418186967074871,0.0276003398269415,1e+09,3.50625014351681e-11,20,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,10,0,0
0,1e+06,1,10,0,0,1000001,0.002,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
15,1016790.00110472,1.01104997074154,10.0722127726067,2.37870552716695e-147,2.35215066539729e-153,1016791.01215469,0.002,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
30,1039067.74935993,1.02561623910706,10.1463530279206,8.94739866115296e-147,8.76068195598979e-153,1039068.77497617,0.002,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
45,1068475.16842001,1.0446827525854,10.2229132594343,3.31975939655215e-146,3.22097193123683e-152,1068476.21310276,0.002,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
60,1107053.8675642,1.06942714741363,10.3025370490771,1.61475525151492e-145,1.55144641184919e-151,1107054.93699135,0.002,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
75,1157286.56569272,1.10121147004433,10.3860559969107,1.25345400289572e-144,1.18832456219933e-150,1157287.66690419,0.002,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
90,1222126.684544,1.14155280021648,10.4745339202135,2.13900175904683e-143,1.98359500397473e-149,1222127.8260968,0.002,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
105,1305008.50390451,1.19207501939641,10.569313838148,5.95818695294017e-142,5.39669966305848e-148,1305009.69597953,0.002,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
120,1409841.37108028,1.25444233419676,10.6720728517654,3.02079734098957e-140,2.66341888758948e-146,1409842.62552262,0.002,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
135,1540998.79194314,1.33029365031184,10.7848816338428,2.73339066985823e-138,2.33826506718534e-144,1541000.12223679,0.003,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
150,1703319.50758264,1.42119353849746,10.9102722785905,4.22344600578636e-136,3.4943611081162e-142,1703320.92877617,0.003,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
165,1902136.78485138,1.52861180276843,11.0513197806633,1.05473791991261e-133,8.4153928709325e-140,1902138.31346318,0.003,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
180,2143345.37601402,1.6539348411255,11.2117442522094,4.09324020547298e-131,3.13874029577236e-137,2143347.02994887,0.003,0.004,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
195,2433504.48599594,1.79850135389495,11.3960410245139,5.3090527968961e-128,3.83378506097107e-134,2433506.2844973,0.003,0.004,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
210,2779981.02351717,1.96365458898348,11.6096646667053,4.42591611265943e-125,3.07382134030903e-131,2779982.98717176,0.004,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
225,3191100.56414,2.15079065600123,11.8592545609947,2.65526458607149e-122,1.77703508966967e-128,3191102.71493065,0.004,0.004,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
240,3676323.21714647,2.36140449290363,12.152954769709,2.05761534093307e-118,1.26758732784061e-124,3676325.57855096,0.005,0.005,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
255,4246423.1446228,2.59712381531804,12.5008406768314,3.73468493881649e-115,2.19076211673822e-121,4246425.74174662,0.005,0.004,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
270,4913672.14830255,2.85973250682104,12.9154922078797,7.02992452040769e-112,3.9253156866305e-118,4913675.00803506,0.006,0.005,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
285,5692036.37705543,3.15118555166943,13.4128115706967,1.34605691094965e-108,7.15404245337727e-115,5692039.52824098,0.007,0.006,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
300,6597354.58667953,3.47361263863608,14.0130993914284,2.5691617110314e-105,1.29974679137381e-111,6597358.06029216,0.008,0.008,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
315,7647538.1350081,3.82931933937992,14.7426273314612,4.80946477726023e-102,2.31629609999289e-108,7647541.96432744,0.009,0.008,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
330,8862761.52139427,4.22078153978921,15.6358540037161,3.23616278980207e-99,1.50046442767145e-105,8862765.74217581,0.01,0.011,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
345,10265648.7590179,4.65063567901111,16.7386417084161,4.19494420398346e-96,1.86589059000917e-102,10265653.4096536,0.011,0.012,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
360,11881451.3006332,5.121664923094,18.1130364046904,3.92100280788587e-93,1.67501947405803e-99,11881456.4222981,0.013,0.012,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
375,13738209.851701,5.63678145146295,19.844373003848,5.32569094813973e-90,2.15600303904006e-96,13738215.4884825,0.015,0.014,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
390,15866891.8776748,6.19900422547062,22.0522288569546,9.23329605852626e-87,3.56820703280643e-93,15866898.076679,0.017,0.016,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
405,18301494.7144579,6.8114321790093,24.9076009879664,1.33814298647239e-83,4.89915937855603e-90,18301501.5258901,0.019,0.019,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
420,21079103.7507591,7.47721250324128,28.6602861165192,9.98003261816396e-81,3.53386408122878e-87,21079111.2279716,0.022,0.022,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
435,24239891.6159135,8.1995035566746,33.6839666213702,1.39616946385534e-77,4.70425027360947e-84,24239899.815417,0.025,0.024,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
450,27827045.2766826,8.98143230454351,40.5521845076985,1.73209288028985e-74,5.5585356349253e-81,27827054.2581149,0.029,0.03,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
465,31886606.2991603,9.82604618155045,50.1701550201788,1.28763322886728e-71,3.96894819048314e-78,31886616.1252065,0.033,0.116,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
480,36467209.4116209,10.7362594908518,64.0113043985375,1.30201193415816e-68,3.82489384975336e-75,36467220.1478804,0.037,0.037,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
495,41619706.1447002,11.7147947322056,84.5554243490695,1.0065693564643e-65,2.83484439515419e-72,41619717.859495,0.043,0.042,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
510,47396660.9838261,12.7641194701913,116.132431056677,7.68084791457513e-63,2.06946801094439e-69,47396673.7479455,0.048,0.128,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
525,53851711.0697114,13.8863796992553,166.614259155601,5.19870387593731e-60,1.34135641486752e-66,53851724.9560911,0.055,0.054,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
540,61038784.4395715,15.0833309718011,250.958866382428,2.91863807286779e-57,7.23045866887533e-64,61038799.5229025,0.062,0.061,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
555,69011176.8696888,16.3562688777008,399.004230424382,1.5625716692903e-54,3.71196366692859e-61,69011193.2259577,0.07,0.07,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
570,77820494.1086334,17.7059607770448,673.522082120015,7.10993176459784e-52,1.62250915511576e-58,77820511.8145942,0.079,0.083,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
585,87515473.1823445,19.132580955832,1214.49788115507,2.90155965172174e-49,6.36183190250044e-56,87515492.3149255,0.089,0.088,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
600,98140703.3771773,20.6356515839078,2354.6601992292,1.01294881885834e-46,2.13671918705902e-53,98140724.0128289,0.099,0.1,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
615,109735271.27576,22.2139919871677,4941.87845194658,3.08814608022775e-44,6.27110793732456e-51,109735293.489752,0.111,0.111,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
630,122331346.52213,23.8656788050418,11306.9613125162,8.09963838495858e-42,1.58500371926409e-48,122331370.387809,0.123,0.124,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
645,135952674.92479,25.5880196665466,28407.4527369577,1.8089908540752e-39,3.41534073212484e-46,135952700.51281,0.137,0.136,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
660,150612727.907825,27.3775434489554,78950.5138870062,3.45958910982967e-37,6.30754848524435e-44,150612755.285369,0.152,0.304,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
675,166311313.050916,29.2300125630199,244532.735449806,5.6087863405212e-35,9.88657321351171e-42,166311342.280929,0.167,0.167,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
690,183024032.241166,31.1404744409709,850295.548309762,7.67852866475564e-33,1.31012752074808e-39,183024063.38164,0.184,0.191,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
705,200656222.314184,33.1034283847237,3342586.0240132,8.72874160044474e-31,1.443918610401e-37,200656255.417613,0.202,0.202,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
720,218803539.833881,35.1135050253,14936656.6353717,7.75645916055161e-29,1.24801848023234e-35,218803574.947386,0.22,0.22,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
735,235362777.502447,37.1689772865872,75737175.9264213,4.03222990973917e-27,6.38582371448981e-34,235362814.671424,0.236,0.236,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
750,238400781.788893,39.2925389320158,417709007.668918,3.60099167328598e-26,5.96670528990464e-33,238400821.081432,0.239,0.24,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
765,179869377.875709,41.6429666494944,1969804032.48877,2.98404445022012e-26,7.01843068894426e-33,179869419.518675,0.181,0.18,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
780,61007293.7076253,44.7384782080876,4599045902.78903,9.59187798423716e-27,7.27753926336511e-33,61007338.4461035,0.062,0.063,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
795,10650860.1406581,48.979050837014,5685744060.59257,1.54230263675529e-27,7.54618243889123e-33,10650909.1197089,0.012,0.012,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
810,1560058.2694782,54.2123862293963,5882034041.52242,2.04634154795804e-28,7.8247423119639e-33,1560112.48186443,0.003,0.003,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
825,222956.707298662,60.2745066912095,5910976142.82488,2.63123730477583e-29,8.11358494768041e-33,223016.981805353,0.001,0,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
840,31801.3700500091,67.1291260011056,5915119152.71258,3.36792947336748e-30,8.4130899240698e-33,31868.4991760102,0.001,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
855,4537.45995854229,74.8115185371478,5915710379.47718,4.30807427635034e-31,8.72365083090924e-33,4612.27147707944,0.001,0.001,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
870,647.587399980781,83.3932518336137,5915794750.53124,5.51014355735483e-32,9.04567578695382e-33,730.980651814394,0.001,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
885,92.4347070836109,92.9674359468204,5915806792.69122,7.04752986337796e-33,9.37958797625952e-33,185.402143030431,0.001,0,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
900,13.194326257612,103.643366996419,5915808511.58374,9.01384730555317e-34,9.72582620430383e-33,116.837693254031,0.001,0.001,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
915,1.88339538261015,115.545676824473,5915808756.94286,1.15287774135211e-34,1.00848454746351e-32,117.429072207083,0.001,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
930,0.268840670009725,128.814683863559,5915808791.9661,1.47453902926353e-35,1.04571175868085e-32,129.083524533569,0.001,0.001,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
945,0.0383748435881556,143.607185779898,5915808796.9654,1.88594412108132e-36,1.08431317563938e-32,143.645560623486,0.001,0,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
960,0.00547768636319087,160.098036497818,5915808797.67901,2.41213763349125e-37,1.12433952578703e-32,160.103514184181,0.001,0,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
975,0.000781921431503935,178.482160281036,5915808797.78087,3.08526494665316e-38,1.16584340912541e-32,178.482942202468,0.001,0.024,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
990,0.000111589741009684,198.976844001909,5915808797.79541,3.94553029821597e-39,1.20887936733541e-32,198.97695559165,0.001,0.001,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
1005,1.5911572783496e-05,221.824313191791,5915808797.79749,5.03134652486721e-40,1.25350395645425e-32,221.824329103364,0.001,0.046,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
1020,2.20739385180897e-06,247.294567104111,5915808797.79779,6.13929174336403e-41,1.29977581943195e-32,247.294569311505,0.001,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
1035,3.03420546356812e-07,275.688548085837,5915808797.79783,7.36597418520853e-42,1.3477557625308e-32,275.688548389258,0.001,0.001,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
1050,2.327143466304e-08,307.341693843129,5915808797.79783,1.40647523855789e-43,1.39750683565229e-32,307.3416938664,0.001,0.001,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
1065,1.2235193683872e-07,342.627955518839,5915808797.79783,4.21642281220486e-42,1.44909441955926e-32,342.627955641191,0.001,0.001,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
1080,-5.63765760646701e-08,381.964176644256,5915808797.79784,-2.25093827257241e-42,1.50258630938992e-32,381.96417658788,0.001,0.002,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
1095,-1.27976744291661e-08,425.814961328183,5915808797.79784,-4.81140078515264e-43,1.55805280144563e-32,425.814961315385,0.001,0,0.010984547380358,0.00724980127103627,1e+09,2.37941050855443e-11,20,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,10,0,0
